"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
1.8199999332427979, 2.5789936, 0.05054812, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.8299999237060547, 2.5789936, 0.05054812, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.8399999141693115, 2.5789936, 0.05054812, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.8500001430511475, 2.6133802, 0.05054812, NaN, NaN, NaN, -0.2130257, "- N/A -   "
1.8600001335144043, 2.6133802, 0.05054812, NaN, NaN, NaN, -0.21790881, "- N/A -   "
1.8700001239776611, 2.6133802, 0.05054812, NaN, NaN, NaN, -0.22157115, "- N/A -   "
1.880000114440918, 3.1635656, 0.050725404, NaN, NaN, NaN, -0.22279193, "- N/A -   "
1.8900001049041748, 3.0947924, 0.051301576, NaN, NaN, NaN, -0.21790881, "- N/A -   "
1.9000000953674316, 2.6477668, 0.05192207, NaN, NaN, NaN, -0.21058415, "- N/A -   "
1.9100000858306885, 2.6821535, 0.052387442, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.9200000762939453, 2.6821535, 0.05280849, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.9300000667572021, 2.71654, 0.05316306, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.940000057220459, 2.71654, 0.053473305, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.9500000476837158, 2.7509267, 0.053761393, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.9600000381469727, 2.7509267, 0.054115962, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.9700000286102295, 2.7853131, 0.05453701, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.9800000190734863, 2.8884728, 0.055135347, NaN, NaN, NaN, -0.19837637, "- N/A -   "
1.9900000095367432, 2.8884728, 0.055844482, NaN, NaN, NaN, -0.18983093, "- N/A -   "
2.0, 2.9228594, 0.056420654, NaN, NaN, NaN, -0.18250626, "- N/A -   "
2.009999990463257, 2.8884728, 0.056819543, NaN, NaN, NaN, -0.18250626, "- N/A -   "
2.0199999809265137, 2.9228594, 0.057018988, NaN, NaN, NaN, -0.18372704, "- N/A -   "
2.0299999713897705, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.18738937, "- N/A -   "
2.0399999618530273, 2.8884728, 0.05708547, NaN, NaN, NaN, -0.1910517, "- N/A -   "
2.049999952316284, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.19593482, "- N/A -   "
2.059999942779541, 2.8884728, 0.05708547, NaN, NaN, NaN, -0.19959715, "- N/A -   "
2.069999933242798, 2.8884728, 0.05708547, NaN, NaN, NaN, -0.20448026, "- N/A -   "
2.0799999237060547, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.2081426, "- N/A -   "
2.0899999141693115, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.1000001430511475, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.21668804, "- N/A -   "
2.1100001335144043, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.22157115, "- N/A -   "
2.120000123977661, 2.9228594, 0.05708547, NaN, NaN, NaN, -0.22645426, "- N/A -   "
2.130000114440918, 2.9916327, 0.05712979, NaN, NaN, NaN, -0.22889581, "- N/A -   "
2.140000104904175, 3.4386582, 0.0574622, NaN, NaN, NaN, -0.23011659, "- N/A -   "
2.1500000953674316, 3.0947924, 0.058127016, NaN, NaN, NaN, -0.22035037, "- N/A -   "
2.1600000858306885, 2.9572463, 0.058725346, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.1700000762939453, 2.9572463, 0.05916856, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.180000066757202, 3.0260193, 0.05954529, NaN, NaN, NaN, -0.2130257, "- N/A -   "
